run_id,algorithm,instance,seed,iter,k,current_cost,best_cost,delta,accepted,shake_applied,shake_tries,shake_invalid,vnd_rounds,vnd_improvements,neighbors_evaluated,ivns_string,ivns_string_length,ivns_complexity_score,ivns_generation_tries,ivns_strings_generated_iter,ivns_strings_valid_iter,ivns_strings_invalid_iter,ivns_strings_evaluated_iter,ivns_strings_selected_iter,ivns_strings_accepted_iter,ivns_unique_strings_iter,ivns_filter_reject_reason,elapsed_time_seconds,status,error,source_path,ivns_profile,vnd_mode,variant,experiment_group
ivns_A-n80-k10_23,ivns,A-n80-k10,23,8,1,4539,4539,0,False,False,,,,,0,rffarbe,7,21,1,1,1,0,0,1,0,8,,0.493024,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_23,ivns,A-n80-k10,23,9,1,4539,4539,0,False,False,,,,,0,rafrgrb,7,19,2,2,1,1,0,1,0,9,Complejidad excesiva: 31 > 24.,0.569028,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_23,ivns,A-n80-k10,23,10,1,4539,4539,0,False,False,,,,,0,rffe,4,14,2,2,1,1,0,1,0,9,Cadena desbalanceada por frecuencia de símbolos.,0.632031,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_24,ivns,A-n80-k10,24,1,1,4887,4887,0,False,False,,,,,0,rfrfe,5,17,2,2,1,1,0,1,0,1,Complejidad excesiva: 26 > 24.,0.065003,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_24,ivns,A-n80-k10,24,2,1,4887,4887,0,False,False,,,,,0,rffe,4,14,5,5,1,4,0,1,0,2,Complejidad excesiva: 31 > 24.,0.134007,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_24,ivns,A-n80-k10,24,3,1,4887,4887,0,False,False,,,,,0,rfrg,4,12,3,3,1,2,0,1,0,3,Cadena desbalanceada por frecuencia de símbolos.,0.193009,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_24,ivns,A-n80-k10,24,4,1,4887,4887,0,False,False,,,,,0,rararabc,8,21,6,6,1,5,0,1,0,4,Complejidad excesiva: 25 > 24.,0.261013,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_24,ivns,A-n80-k10,24,5,1,4887,4887,0,False,False,,,,,0,rfaacrg,7,20,1,1,1,0,0,1,0,5,,0.341017,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_24,ivns,A-n80-k10,24,6,1,4887,4887,0,False,False,,,,,0,rafrferb,8,24,2,2,1,1,0,1,0,6,duplicated-string,0.425021,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_24,ivns,A-n80-k10,24,7,1,4683,4683,-204,True,False,,,,,1,raac,4,11,2,2,1,1,1,1,1,7,Cadena desbalanceada por frecuencia de símbolos.,0.448022,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_24,ivns,A-n80-k10,24,8,1,4683,4683,0,False,False,,,,,0,rffrgg,6,18,3,3,1,2,0,1,0,8,Cadena desbalanceada por frecuencia de símbolos.,0.516025,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_24,ivns,A-n80-k10,24,9,1,4683,4683,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,8,,0.583028,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_24,ivns,A-n80-k10,24,10,1,4683,4683,0,False,False,,,,,0,rarb,4,10,1,1,1,0,0,1,0,9,,0.641031,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_25,ivns,A-n80-k10,25,1,1,4905,4905,0,False,False,,,,,0,raarfrgc,8,23,1,1,1,0,0,1,0,1,,0.089004,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_25,ivns,A-n80-k10,25,2,1,4905,4905,0,False,False,,,,,0,rfrfe,5,17,1,1,1,0,0,1,0,2,,0.153007,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_25,ivns,A-n80-k10,25,3,1,4905,4905,0,False,False,,,,,0,rarac,5,14,1,1,1,0,0,1,0,3,,0.21401,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_25,ivns,A-n80-k10,25,4,1,4905,4905,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,4,,0.275013,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_25,ivns,A-n80-k10,25,5,1,4905,4905,0,False,False,,,,,0,rfg,3,9,3,3,1,2,0,1,0,5,Complejidad excesiva: 26 > 24.,0.334016,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_25,ivns,A-n80-k10,25,6,1,4905,4905,0,False,False,,,,,0,rffrgrg,7,21,5,5,1,4,0,1,0,6,duplicated-string,0.40402,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_25,ivns,A-n80-k10,25,7,1,4905,4905,0,False,False,,,,,0,rafrgb,6,16,2,2,1,1,0,1,0,7,duplicated-string,0.474022,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_25,ivns,A-n80-k10,25,8,1,4905,4905,0,False,False,,,,,0,rfraacg,7,20,5,5,1,4,0,1,0,8,duplicated-string,0.550027,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_25,ivns,A-n80-k10,25,9,1,4905,4905,0,False,False,,,,,0,rfrg,4,12,12,12,1,11,0,1,0,9,Complejidad excesiva: 28 > 24.,0.61203,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_25,ivns,A-n80-k10,25,10,1,4905,4905,0,False,False,,,,,0,rfffeg,6,20,4,4,1,3,0,1,0,10,duplicated-string,0.684033,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_26,ivns,A-n80-k10,26,1,1,4581,4581,0,False,False,,,,,0,rfrfrabe,8,24,2,2,1,1,0,1,0,1,Complejidad excesiva: 31 > 24.,0.088004,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_26,ivns,A-n80-k10,26,2,1,4581,4581,0,False,False,,,,,0,rarb,4,10,1,1,1,0,0,1,0,2,,0.146007,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_26,ivns,A-n80-k10,26,3,1,4581,4581,0,False,False,,,,,0,rfffrge,7,23,1,1,1,0,0,1,0,3,,0.222011,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_26,ivns,A-n80-k10,26,4,1,4581,4581,0,False,False,,,,,0,rffe,4,14,2,2,1,1,0,1,0,4,Complejidad excesiva: 31 > 24.,0.283014,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_26,ivns,A-n80-k10,26,5,1,4581,4581,0,False,False,,,,,0,rfrfe,5,17,1,1,1,0,0,1,0,5,,0.346017,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_26,ivns,A-n80-k10,26,6,1,4581,4581,0,False,False,,,,,0,rfg,3,9,1,1,1,0,0,1,0,6,,0.40502,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_26,ivns,A-n80-k10,26,7,1,4581,4581,0,False,False,,,,,0,rffrgrg,7,21,1,1,1,0,0,1,0,7,,0.479023,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_26,ivns,A-n80-k10,26,8,1,4581,4581,0,False,False,,,,,0,raaffec,7,22,1,1,1,0,0,1,0,8,,0.554027,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_26,ivns,A-n80-k10,26,9,1,4581,4581,0,False,False,,,,,0,rfrfrgg,7,21,1,1,1,0,0,1,0,9,,0.62503,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_26,ivns,A-n80-k10,26,10,1,4422,4422,-159,True,False,,,,,1,raac,4,11,13,13,1,12,1,1,1,10,Complejidad excesiva: 26 > 24.,0.643031,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_27,ivns,A-n80-k10,27,1,1,5048,5048,0,False,False,,,,,0,raarbb,6,14,1,1,1,0,0,1,0,1,,0.066003,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_27,ivns,A-n80-k10,27,2,1,4911,4911,-137,True,False,,,,,1,rab,3,7,1,1,1,0,1,1,1,2,,0.079004,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_27,ivns,A-n80-k10,27,3,1,4911,4911,0,False,False,,,,,0,rfrfabe,7,21,1,1,1,0,0,1,0,3,,0.158008,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_27,ivns,A-n80-k10,27,4,1,4911,4911,0,False,False,,,,,0,raraaacc,8,22,1,1,1,0,0,1,0,4,,0.226011,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_27,ivns,A-n80-k10,27,5,1,4911,4911,0,False,False,,,,,0,rfg,3,9,3,3,1,2,0,1,0,5,Complejidad excesiva: 28 > 24.,0.284014,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_27,ivns,A-n80-k10,27,6,1,4911,4911,0,False,False,,,,,0,rarac,5,14,2,2,1,1,0,1,0,6,duplicated-string,0.343017,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_27,ivns,A-n80-k10,27,7,1,4911,4911,0,False,False,,,,,0,rfrfe,5,17,1,1,1,0,0,1,0,7,,0.40502,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_27,ivns,A-n80-k10,27,8,1,4911,4911,0,False,False,,,,,0,rffe,4,14,2,2,1,1,0,1,0,8,Complejidad excesiva: 30 > 24.,0.466023,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_27,ivns,A-n80-k10,27,9,1,4911,4911,0,False,False,,,,,0,rfrg,4,12,2,2,1,1,0,1,0,9,Complejidad excesiva: 31 > 24.,0.527026,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_27,ivns,A-n80-k10,27,10,1,4765,4765,-146,True,False,,,,,1,raac,4,11,9,9,1,8,1,1,1,10,Complejidad excesiva: 26 > 24.,0.551027,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_28,ivns,A-n80-k10,28,1,1,5236,5236,0,False,False,,,,,0,rffe,4,14,2,2,1,1,0,1,0,1,Complejidad excesiva: 25 > 24.,0.065003,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_28,ivns,A-n80-k10,28,2,1,5236,5236,0,False,False,,,,,0,rarfrgb,7,19,2,2,1,1,0,1,0,2,Cadena desbalanceada por frecuencia de símbolos.,0.137007,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_28,ivns,A-n80-k10,28,3,1,5236,5236,0,False,False,,,,,0,rarac,5,14,1,1,1,0,0,1,0,3,,0.197009,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_28,ivns,A-n80-k10,28,4,1,5236,5236,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,4,,0.256012,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_28,ivns,A-n80-k10,28,5,1,5236,5236,0,False,False,,,,,0,rffaace,7,22,2,2,1,1,0,1,0,5,Complejidad excesiva: 42 > 24.,0.341016,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_28,ivns,A-n80-k10,28,6,1,5061,5061,-175,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,6,,0.399019,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_28,ivns,A-n80-k10,28,7,1,4890,4890,-171,True,False,,,,,1,rfg,3,9,1,1,1,0,1,1,1,6,,0.451022,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_28,ivns,A-n80-k10,28,8,1,4890,4890,0,False,False,,,,,0,rarb,4,10,2,2,1,1,0,1,0,7,Complejidad excesiva: 38 > 24.,0.509025,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_28,ivns,A-n80-k10,28,9,1,4890,4890,0,False,False,,,,,0,rafrferb,8,24,1,1,1,0,0,1,0,8,,0.590027,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_28,ivns,A-n80-k10,28,10,1,4890,4890,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,8,,0.649031,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_29,ivns,A-n80-k10,29,1,1,5316,5316,0,False,False,,,,,0,rfrfe,5,17,1,1,1,0,0,1,0,1,,0.066004,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_29,ivns,A-n80-k10,29,2,1,5316,5316,0,False,False,,,,,0,rfrffeg,7,23,1,1,1,0,0,1,0,2,,0.144007,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_29,ivns,A-n80-k10,29,3,1,5316,5316,0,False,False,,,,,0,rffrarbe,8,24,1,1,1,0,0,1,0,3,,0.232012,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_29,ivns,A-n80-k10,29,4,1,5316,5316,0,False,False,,,,,0,rfg,3,9,4,4,1,3,0,1,0,4,Complejidad excesiva: 35 > 24.,0.291014,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_29,ivns,A-n80-k10,29,5,1,5316,5316,0,False,False,,,,,0,rfrfrgg,7,21,3,3,1,2,0,1,0,5,duplicated-string,0.361018,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_29,ivns,A-n80-k10,29,6,1,5316,5316,0,False,False,,,,,0,rffrgrg,7,21,2,2,1,1,0,1,0,6,Complejidad excesiva: 31 > 24.,0.431021,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_29,ivns,A-n80-k10,29,7,1,5316,5316,0,False,False,,,,,0,rfffrge,7,23,3,3,1,2,0,1,0,7,duplicated-string,0.505025,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_29,ivns,A-n80-k10,29,8,1,5316,5316,0,False,False,,,,,0,rarac,5,14,3,3,1,2,0,1,0,8,duplicated-string,0.565028,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_29,ivns,A-n80-k10,29,9,1,5316,5316,0,False,False,,,,,0,rfrg,4,12,6,6,1,5,0,1,0,9,Cadena desbalanceada por frecuencia de símbolos.,0.625031,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_29,ivns,A-n80-k10,29,10,1,5110,5110,-206,True,False,,,,,1,raac,4,11,2,2,1,1,1,1,1,10,duplicated-string,0.643031,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_30,ivns,A-n80-k10,30,1,1,5017,5017,-198,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,1,,0.019001,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_30,ivns,A-n80-k10,30,2,1,5017,5017,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,2,,0.084004,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_30,ivns,A-n80-k10,30,3,1,5017,5017,0,False,False,,,,,0,rfrfe,5,17,2,2,1,1,0,1,0,3,duplicated-string,0.160008,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_30,ivns,A-n80-k10,30,4,1,5017,5017,0,False,False,,,,,0,rfrfrabe,8,24,1,1,1,0,0,1,0,4,,0.249012,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_30,ivns,A-n80-k10,30,5,1,5017,5017,0,False,False,,,,,0,rffrgg,6,18,1,1,1,0,0,1,0,5,,0.321016,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_30,ivns,A-n80-k10,30,6,1,5017,5017,0,False,False,,,,,0,rfaracg,7,20,2,2,1,1,0,1,0,6,Complejidad excesiva: 28 > 24.,0.39602,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_30,ivns,A-n80-k10,30,7,1,5017,5017,0,False,False,,,,,0,raarfrgc,8,23,4,4,1,3,0,1,0,7,Cadena desbalanceada por frecuencia de símbolos.,0.468023,timeout,tiempo límite agotado aplicando criterio ivns: 0.05 segundos.,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
ivns_A-n80-k10_30,ivns,A-n80-k10,30,8,1,4839,4839,-178,True,False,,,,,1,raac,4,11,7,7,1,6,1,1,1,7,duplicated-string,0.486024,ok,,/home/olivia3/Proyectos Uni/vrp/results/oficiales-ivns-variants/trace-ivns-efg-medium-first.csv,efg-medium,first,efg-medium-first,official_variants
